0,0,0
0,1.0,1.0
0,3.65,1.0
0,3.65,2.5
0,4.65,2.5
0,4.65,1.0
0,5.35,1.0
0,5.35,2.5
0,6.35,2.5
0,6.35,1.0
0,9.0,1.0
0,10.0,0.0
