0,0,0
0,1.0,1.0
0,4.5,1.0
0,4.5,2.5
0,5.5,2.5
0,5.5,1.0
0,9.0,1.0
0,9.0,5.0
0,5.5,5.0
0,5.5,3.5
0,4.5,3.5
0,4.5,6.0
0,10.0,6.0
0,10.0,0.0
